,id,p,theta,beta,nphe,ein,eout
5271,pion,1.30098,0.415408,0.9793270000000001,0,0.10020599999999999,0.120577
5272,pion,2.84306,0.259358,1.01465,0,0.029022700000000002,0.586175
5273,proton,3.13741,0.347068,0.9414530000000001,0,0.06981,0.0603342
5274,proton,1.28603,0.399595,0.819807,0,0.0413367,0.0740673
5275,proton,2.27237,0.330584,0.916975,0,0.026688,0.13064800000000001
5276,pion,2.30991,0.250111,0.9965370000000001,0,0.0496681,0.046372199999999995
5277,proton,1.5111,0.384278,0.848484,0,0.044083300000000006,0.060791899999999996
5278,pion,1.8768599999999998,0.327506,0.992685,0,0.0265507,0.0479286
5279,pion,2.18372,0.30762399999999995,0.987118,0,0.0409705,0.68423
5280,pion,2.20874,0.336681,0.9922350000000001,0,0.270497,0.257542
5281,kaon,3.8172,0.19513,0.9915229999999999,0,0.513207,0.191806
5282,pion,0.546426,0.364173,0.9770969999999999,0,0.0327306,0.058594600000000004
5283,proton,0.8648809999999999,0.18953399999999998,0.677883,35,0.10794200000000001,0.07420460000000001
5284,proton,2.81346,0.34377399999999997,0.9258129999999999,0,0.0350652,0.583246
5285,proton,1.77493,0.285866,0.901623,0,0.0297551,0.21414499999999997
5286,pion,3.00725,0.387917,0.995149,0,0.041474000000000004,0.308904
5287,proton,1.09728,0.44141400000000003,0.76884,0,0.055115599999999994,0.124651
5288,proton,1.13619,0.422023,0.760547,0,0.0537423,0.0921492
5289,pion,1.49966,0.20234100000000002,0.989287,0,0.0289769,0.274617
5290,pion,1.2874,0.235654,0.8974260000000001,0,0.181231,0.110552
5291,proton,1.0631,0.38698899999999997,0.743911,0,0.06994739999999999,0.0688029
5292,pion,1.67498,0.555225,0.999964,0,0.0889448,0.16411099999999998
5293,pion,1.10674,0.554632,0.996813,0,0.036713199999999994,0.260884
5294,proton,1.98917,0.33218000000000003,0.906917,0,0.0848249,0.0986496
5295,pion,1.6925299999999999,0.500201,1.0035100000000001,0,0.036759,0.33467600000000003
5296,proton,2.44892,0.49413100000000004,0.923017,0,0.0433051,0.06106659999999999
5297,pion,0.934615,0.39907800000000004,0.999345,0,0.0872053,0.04390019999999999
5298,pion,1.0701200000000002,0.38745599999999997,0.9940450000000001,0,0.043396699999999996,0.0799725
5299,pion,1.60769,0.124925,1.00796,0,0.0345159,0.0442206
5300,pion,1.52728,0.217743,0.992552,0,0.0783703,0.149645
5301,pion,0.793469,0.229791,0.9836299999999999,0,0.0449989,0.174548
5302,pion,1.45907,0.19927999999999998,0.981949,0,0.0426642,0.049897000000000004
5303,proton,1.44717,0.217806,0.84077,0,0.31989,0.26331
5304,proton,1.06325,0.20814699999999997,0.762095,0,0.0373999,0.128634
5305,proton,1.3579,0.401321,0.8287190000000001,0,0.0453651,0.07077130000000001
5306,proton,1.8809799999999999,0.220414,0.907027,0,0.0448157,0.157107
5307,pion,1.7003099999999998,0.26009499999999997,0.9969950000000001,0,0.0365759,0.0453651
5308,pion,1.50668,0.44534399999999996,0.986759,0,0.033691900000000004,0.206317
5309,pion,1.56847,0.339565,0.9902110000000001,0,0.031632,0.0948043
5310,proton,1.21431,0.251808,0.779274,0,0.0378119,0.07667660000000001
5311,proton,1.57061,0.370284,0.860563,0,0.0731975,0.0679789
5312,pion,1.47997,0.24168299999999998,1.0083600000000001,0,0.0380407,0.309316
5313,pion,1.58175,0.671161,0.9912559999999999,0,0.32455900000000004,0.155047
5314,proton,1.38415,0.12074700000000001,0.839743,0,0.04238959999999999,0.20036600000000002
5315,pion,0.919356,0.402974,1.00749,0,0.027145799999999998,0.053376099999999996
5316,proton,2.25162,0.297757,0.92774,0,0.025772500000000004,0.415152
5317,proton,1.29915,0.46955,0.813891,0,0.0376745,0.0533303
5318,proton,2.0296,0.321466,0.9068709999999999,0,0.11998199999999999,0.0755779
5319,pion,1.50805,0.236377,0.9841129999999999,0,0.20604299999999998,0.211856
5320,pion,2.20981,0.199829,0.986158,0,0.038269599999999994,0.0384527
5321,pion,2.8818200000000003,0.390522,0.995943,0,0.15193399999999999,0.044907300000000004
5322,kaon,1.8667900000000002,0.182127,0.959274,0,0.301991,0.0459602
5323,proton,1.67315,0.44639300000000004,0.862245,0,0.0490272,0.171252
5324,kaon,2.55818,0.326018,0.993448,0,0.031174200000000003,0.0454566
5325,pion,0.674296,0.46446099999999996,0.9932290000000001,0,0.040878899999999996,0.165209
5326,pion,0.760815,0.543792,0.981582,0,0.0324102,0.14511300000000002
5327,pion,1.06844,0.49723599999999996,1.00617,4,0.030716399999999998,0.0474708
5328,proton,0.9488059999999999,0.344547,0.715312,0,0.14213800000000001,0.056672
5329,pion,1.06935,0.5332210000000001,0.994208,0,0.025497799999999998,0.061158199999999996
5330,proton,0.919356,0.279173,0.70153,0,0.0653239,0.08276489999999999
5331,proton,0.9286639999999999,0.233346,0.69429,0,0.059006600000000006,0.0654154
5332,proton,1.46975,0.677805,0.839543,0,0.0467384,0.0661936
5333,proton,2.9752,0.31605700000000003,0.957359,0,0.0289769,0.0522316
5334,proton,2.51728,0.217192,0.942091,0,0.21414499999999997,0.508995
5335,pion,2.9047099999999997,0.20363499999999998,1.00263,64,0.0290684,0.0439918
5336,proton,1.88342,0.320238,0.913983,0,0.34891300000000003,0.27187
5337,pion,1.53948,0.394331,1.00453,0,0.0300298,0.0523232
5338,proton,2.5322299999999998,0.204675,0.954909,0,0.116228,0.192721
5339,pion,1.3566799999999999,0.369881,1.0006,0,0.026962700000000003,0.056397300000000004
5340,proton,2.34653,0.177642,0.913166,0,0.14374,0.313848
5341,pion,0.9625389999999999,0.446196,0.9898610000000001,0,0.127169,0.0704051
5342,pion,1.56283,0.42879300000000004,0.98206,0,0.0364385,0.0450904
5343,proton,2.99031,0.463462,0.9756670000000001,0,0.034058099999999994,0.166629
5344,proton,1.21569,0.311761,0.779313,0,0.08725110000000001,0.149371
5345,pion,1.8953200000000001,0.46218100000000006,1.00457,0,0.026367599999999998,0.039230900000000006
5346,proton,1.80667,0.346588,0.9123030000000001,0,0.037583,0.150469
5347,pion,0.8868540000000001,0.537579,0.9836530000000001,0,0.038819,0.05172809999999999
5348,proton,1.4696,0.286747,0.845404,0,0.137285,0.050034300000000004
5349,pion,3.34859,0.250492,1.00237,37,0.0512245,0.401053
5350,proton,2.65797,0.163615,0.9518030000000001,0,0.26495799999999997,0.326986
5351,proton,1.09895,0.479828,0.753363,0,0.06889450000000001,0.10808
5352,pion,1.34386,0.560922,1.02306,0,0.110323,0.054428899999999995
5353,pion,0.818189,0.569451,0.9851030000000001,0,0.09823760000000001,0.0265965
5354,pion,0.748455,0.504215,0.9755739999999999,0,0.0346075,0.0575875
5355,pion,1.7369299999999999,0.413546,1.01086,0,0.034699,0.0341497
5356,proton,1.56313,0.27679899999999996,0.850934,50,0.044358,0.0509041
5357,proton,1.03288,0.54393,0.748868,0,0.0444495,0.0914168
5358,pion,1.4342,0.449506,1.00186,0,0.028336,0.06312659999999999
5359,proton,0.931868,0.585507,0.698442,0,0.0984665,0.0791028
5360,proton,3.44579,0.230084,0.995391,34,0.39629200000000003,0.169467
5361,pion,1.4798200000000001,0.13756,0.987619,0,0.04046690000000001,0.170291
5362,kaon,1.0734700000000001,0.374233,0.910378,0,0.026916900000000004,0.04985119999999999
5363,pion,0.7179369999999999,0.40212,0.979509,0,0.0473793,0.0510414
5364,proton,1.70565,0.32024,0.873984,0,0.0925154,0.07296860000000001
5365,pion,1.4464,0.349953,0.994717,0,0.0396429,0.04985119999999999
5366,pion,1.83169,0.278457,1.02365,0,0.0254063,0.0651865
5367,kaon,2.32792,0.296888,0.9860639999999999,0,0.0413367,0.044586900000000006
5368,pion,0.994125,0.287746,0.99708,0,0.10720999999999999,0.032639
5369,pion,1.74853,0.515891,0.999393,0,0.13234200000000002,0.223072
5370,pion,2.0705,0.297738,0.984923,0,0.21995900000000002,0.162188
5371,pion,1.65667,0.234886,0.9953110000000001,0,0.0335546,0.0882582
5372,proton,1.44411,0.558397,0.8344729999999999,0,0.0413367,0.0649577
5373,pion,3.0441700000000003,0.253107,0.989627,24,0.15001099999999998,0.38429800000000003
5374,pion,0.783551,0.400649,0.979145,0,0.0808881,0.09535360000000001
5375,proton,1.44564,0.22501,0.8528620000000001,0,0.0331426,0.0484779
5376,pion,2.5674799999999998,0.23483,1.0017399999999999,0,0.0284276,0.16694900000000001
5377,pion,2.93217,0.185109,1.01194,0,0.330922,0.20846900000000002
5378,kaon,0.9810030000000001,0.444508,0.8958440000000001,0,0.0334173,0.139895
5379,pion,2.07065,0.39747899999999997,1.00288,0,0.176379,0.0162966
5380,pion,1.61669,0.165163,0.931846,0,0.17203,0.174228
5381,kaon,1.45113,0.225726,0.931364,0,0.023163200000000002,0.055985400000000005
5382,proton,1.08415,0.558633,0.748167,0,0.19057000000000002,0.22957199999999997
5383,proton,1.5642,0.45653999999999995,0.857398,0,0.0884413,0.059327099999999994
5384,proton,1.12001,0.412711,0.757869,0,0.0497597,0.171847
5385,proton,1.149,0.520224,0.779277,0,0.0496223,0.0804303
5386,pion,1.86191,0.23678400000000002,1.00264,0,0.0280613,0.0453651
5387,proton,1.85779,0.48343500000000006,0.887453,0,0.036347000000000004,0.051773900000000005
5388,pion,2.46159,0.29496500000000003,0.99323,0,0.0266423,0.05470359999999999
5389,pion,0.80293,0.581468,0.993433,0,0.09173719999999999,0.0848249
5390,pion,1.34295,0.540845,0.9994629999999999,0,0.025497799999999998,0.0653239
5391,pion,1.3582100000000001,0.39984699999999995,0.982982,0,0.0341039,0.05154500000000001
5392,pion,2.85328,0.333071,0.9891120000000001,5,0.123232,0.473243
5393,pion,1.44366,0.557243,0.982929,0,0.26971799999999996,0.09567410000000001
5394,kaon,2.17899,0.21875300000000003,0.976477,0,0.0319066,0.059922199999999995
5395,pion,2.6594900000000004,0.42004300000000006,1.0066899999999999,0,0.102129,0.08564889999999999
5396,proton,1.37499,0.380048,0.823216,0,0.07772949999999999,0.108171
5397,proton,1.05379,0.38358400000000004,0.7490020000000001,0,0.0573587,0.12648199999999998
5398,proton,1.6925299999999999,0.45700100000000005,0.884316,0,0.0365759,0.13669
5399,pion,1.29244,0.265745,0.9885799999999999,0,0.038819,0.0444495
5400,pion,0.78294,0.24545300000000003,0.9903299999999999,0,0.037079400000000005,0.0681621
5401,proton,1.72595,0.248822,0.8843059999999999,0,0.0291142,0.0303502
5402,pion,0.9668120000000001,0.345084,0.982626,0,0.0352026,0.0366674
5403,proton,3.04219,0.22823600000000002,0.947425,0,0.022568099999999997,0.35751900000000003
5404,proton,1.18303,0.283877,0.78719,0,0.0401923,0.0738842
5405,pion,0.48218500000000003,0.16684000000000002,0.98556,0,0.0332341,0.0663767
5406,proton,1.50652,0.50795,0.847131,0,0.0372168,0.0978714
5407,proton,1.34554,0.45349300000000003,0.8382799999999999,0,0.0350195,0.060563099999999995
5408,pion,0.536507,0.345737,0.9697530000000001,0,0.0308995,0.0716411
5409,proton,1.2141600000000001,0.17615699999999998,0.785937,0,0.0405127,0.29778000000000004
5410,pion,1.53552,0.332835,1.03444,0,0.0516365,0.079057
5411,proton,1.16487,0.153398,0.765518,0,0.044907300000000004,0.097734
5412,pion,0.8740370000000001,0.252757,0.992023,0,0.08542000000000001,0.07466239999999999
5413,proton,1.28054,0.5113489999999999,0.787158,0,0.0502174,0.1019
5414,proton,2.24201,0.261765,0.921248,0,0.029160000000000002,0.0632639
5415,proton,1.24956,0.366758,0.7978109999999999,0,0.16379000000000002,0.20183099999999998
5416,pion,2.15961,0.28121,0.98674,0,0.028336,0.0818952
5417,proton,1.56161,0.411591,0.869698,0,0.0302586,0.0685283
5418,proton,2.13993,0.32760300000000003,0.91765,0,0.0457313,0.20805700000000002
5419,proton,1.5445200000000001,0.249916,0.8467610000000001,0,0.25337600000000005,0.429938
5420,proton,1.9041700000000001,0.298107,0.9064469999999999,0,0.125475,0.11677699999999999
5421,pion,1.29839,0.353034,0.9754510000000001,0,0.09581139999999999,0.0590982
5422,pion,1.4995,0.364976,0.994236,0,0.020737000000000002,0.0949416
5423,proton,1.28756,0.218232,0.8180810000000001,0,0.045227699999999996,0.0639048
5424,pion,1.0988,0.444565,0.9814149999999999,0,0.027466200000000003,0.217166
5425,proton,1.69711,0.310029,0.88105,0,0.0341497,0.05300980000000001
5426,kaon,2.22614,0.51455,1.0012,0,0.0319524,0.39615500000000003
5427,proton,1.0505799999999998,0.319621,0.747568,0,0.0421149,0.142824
5428,pion,2.99992,0.157144,0.983442,5,0.254704,0.0737926
5429,pion,0.81239,0.5741350000000001,0.9931270000000001,0,0.03598080000000001,0.121859
5430,proton,1.6495,0.18566,0.863936,0,0.035568800000000005,0.049073
5431,pion,1.08965,0.18013900000000002,0.99306,0,0.0371252,0.0552987
5432,pion,1.7814900000000002,0.185202,0.991179,49,0.0479286,0.239094
5433,proton,1.62921,0.24741799999999997,0.850225,0,0.138979,0.157977
5434,kaon,2.67948,0.144016,0.975133,0,0.282948,0.26537
5435,proton,1.8487799999999999,0.22224000000000002,0.9064059999999999,0,0.041474000000000004,0.256031
5436,pion,2.24445,0.174401,0.9946530000000001,0,0.0577249,0.210025
5437,pion,1.3315,0.42148,0.9892129999999999,0,0.0601053,0.0370336
5438,proton,1.36568,0.133597,0.825901,0,0.0473335,0.07901119999999999
5439,kaon,1.67849,0.329629,0.956952,0,0.039185199999999996,0.042710000000000005
5440,proton,1.9023400000000001,0.20083800000000002,0.89544,0,0.030441700000000002,0.0490272
5441,pion,0.868086,0.390744,0.975311,0,0.0353857,0.0460517
5442,proton,1.35805,0.335229,0.814449,0,0.035523,0.0683452
5443,pion,2.07996,0.40076799999999996,1.00383,0,0.244175,0.139895
5444,proton,1.40642,0.43726499999999996,0.841693,0,0.0432136,0.059372900000000006
5445,proton,1.8368799999999998,0.465711,0.893703,0,0.0399634,0.0489815
5446,proton,1.7621099999999998,0.5379970000000001,0.884337,0,0.132799,0.182605
5447,proton,1.22866,0.485703,0.797033,0,0.0307622,0.116869
5448,proton,2.43381,0.37098200000000003,0.9247049999999999,0,0.345296,0.301076
5449,pion,1.68185,0.644579,1.0142,0,0.029572,0.161501
5450,proton,1.45418,0.33829000000000004,0.8390639999999999,0,0.158755,0.064683
5451,pion,2.0528,0.254767,0.998676,0,0.032227099999999995,0.285145
5452,proton,1.2343,0.27349,0.792144,0,0.032181299999999996,0.184344
5453,proton,3.10719,0.34008499999999997,0.970924,0,0.034332800000000004,0.052414699999999995
5454,pion,0.528267,0.440245,0.956092,0,0.0356603,0.10345599999999999
5455,proton,1.8724299999999998,0.268296,0.9095629999999999,0,0.0376287,0.201236
5456,proton,1.68582,0.39403499999999997,0.892705,0,0.114122,0.058594600000000004
5457,kaon,1.58541,0.309121,0.951895,0,0.039780300000000005,0.060791899999999996
5458,proton,1.131,0.403332,0.766698,0,0.151659,0.184802
5459,proton,2.88075,0.25945300000000004,0.96283,0,0.376104,0.0215152
5460,pion,1.6469099999999999,0.235146,0.9944129999999999,0,0.0259098,0.0352483
5461,proton,1.15099,0.339654,0.780015,0,0.23826999999999998,0.17436500000000002
5462,proton,1.18471,0.647439,0.7795569999999999,0,0.21840199999999999,0.138201
5463,pion,2.11948,0.324139,1.01929,0,0.032135500000000004,0.401648
5464,pion,1.75753,0.37111700000000003,0.954383,83,0.0361639,0.049347699999999994
5465,pion,2.51743,0.161623,1.00003,0,0.035797699999999995,0.0507668
5466,proton,2.81849,0.289811,0.9519340000000001,0,0.0341497,0.164523
5467,proton,1.36477,0.28920100000000004,0.822575,0,0.235386,0.0169833
5468,proton,2.6150900000000004,0.264412,0.948649,0,0.0536049,0.619959
5469,pion,1.16381,0.366399,0.999659,0,0.0559396,0.11009400000000001
5470,pion,1.52346,0.282325,0.9946149999999999,0,0.0324559,0.0670634
5471,proton,1.8303200000000002,0.29129099999999997,0.882799,0,0.0429389,0.0483406
5472,kaon,1.86343,0.235317,0.969159,0,0.0996567,0.05424580000000001
5473,pion,1.2491,0.22584200000000001,1.00055,0,0.0243076,0.046967300000000003
5474,pion,1.4757,0.413513,1.0438100000000001,0,0.0383154,0.059372900000000006
5475,pion,1.73953,0.322154,1.00512,0,0.034744800000000006,0.0602884
5476,pion,1.79614,0.27660999999999997,0.8688309999999999,0,0.354864,0.0682994
5477,proton,1.8620599999999998,0.409122,0.903559,0,0.231632,0.177752
5478,proton,1.88495,0.277458,0.894966,0,0.028290199999999998,0.0601511
5479,pion,3.0342599999999997,0.217579,0.9970370000000001,0,0.0672923,0.36022
5480,pion,0.964981,0.322602,0.9825379999999999,0,0.0296178,0.038223900000000005
5481,kaon,1.63638,0.108855,0.9799770000000001,0,0.0260471,0.056260000000000004
5482,proton,1.25826,0.27729299999999996,0.796751,0,0.23108299999999998,0.11545
5483,proton,1.4746299999999999,0.47587700000000005,0.832644,0,0.07937739999999999,0.0733349
5484,pion,2.43748,0.530557,0.986699,0,0.037079400000000005,0.058777800000000005
5485,proton,0.914473,0.378406,0.694159,0,0.0523232,0.0965438
5486,pion,1.47005,0.49338999999999994,1.0010299999999999,0,0.0237125,0.0585489
5487,kaon,2.02487,0.38051199999999996,0.9674520000000001,0,0.0331884,0.024216099999999997
5488,proton,1.13863,0.349957,0.764764,0,0.0356603,0.114488
5489,proton,1.66903,0.31652800000000003,0.8913059999999999,0,0.140902,0.0710918
5490,pion,2.4336599999999997,0.296696,0.99172,0,0.12886199999999998,0.215656
5491,pion,0.688029,0.547142,0.971709,0,0.0394598,0.0442664
5492,pion,1.01213,0.46721499999999994,0.9896440000000001,0,0.033691900000000004,0.055802199999999996
5493,proton,1.06142,0.183302,0.747598,41,0.0471504,0.179446
5494,pion,1.8632799999999998,0.283722,0.9878379999999999,0,0.0353857,0.045685500000000004
5495,proton,1.39727,0.395475,0.8358540000000001,0,0.125154,0.139849
5496,pion,1.34188,0.6091949999999999,1.0071700000000001,0,0.0504463,0.25456599999999996
5497,kaon,2.07996,0.245662,0.97365,0,0.0338293,0.0548409
5498,pion,0.9716950000000001,0.465348,0.9723940000000001,0,0.043076199999999995,0.0241703
5499,pion,2.7576099999999997,0.420592,0.9903719999999999,0,0.0239872,0.0509499
5500,proton,1.71832,0.32666799999999996,0.884064,0,0.07260239999999998,0.143099
5501,pion,1.13436,0.683526,0.9813040000000001,0,0.0339666,0.0554818
5502,proton,0.944076,0.377423,0.712912,0,0.133989,0.0501259
5503,proton,2.8629,0.279572,0.9648180000000001,0,0.5441060000000001,0.616846
5504,proton,2.77928,0.27928200000000003,0.945592,0,0.0894484,0.20366199999999998
5505,proton,1.11955,0.333459,0.773316,0,0.054108500000000004,0.116869
5506,pion,1.95987,0.383474,0.9797030000000001,0,0.110277,0.108904
5507,pion,0.951247,0.23921199999999998,1.01043,0,0.0354772,0.126574
5508,pion,1.14687,0.352777,0.9720559999999999,0,0.0406043,0.0541543
5509,pion,2.27893,0.43169799999999997,1.0009299999999999,0,0.182788,0.2038
5510,proton,2.20722,0.196846,0.918063,0,0.029297300000000002,0.0485695
5511,pion,1.20836,0.537416,1.0055100000000001,0,0.0973678,0.039780300000000005
5512,proton,1.63775,0.27686900000000003,0.780031,0,0.254063,0.0217899
5513,kaon,0.840925,0.21569000000000002,0.869801,0,0.0483864,0.07077130000000001
5514,pion,0.769512,0.513903,0.991086,51,0.0314488,0.058045299999999994
5515,proton,1.19127,0.357995,0.768191,0,0.0381781,0.0633097
5516,proton,2.0074799999999997,0.314339,0.9081379999999999,0,0.0903182,0.45296400000000003
5517,pion,0.721599,0.42044,0.983506,0,0.0582742,0.13600399999999999
5518,proton,1.15557,0.308331,0.787512,0,0.15111,0.138567
5519,proton,1.05928,0.257083,0.7303689999999999,0,0.06733810000000001,0.0543374
5520,pion,1.45373,0.483419,0.9894629999999999,0,0.0380407,0.266423
5521,pion,1.0348700000000002,0.323227,0.972118,0,0.037949199999999995,0.04531930000000001
5522,proton,1.83139,0.44316400000000006,0.879023,0,0.10972799999999999,0.10116699999999999
5523,pion,2.52125,0.308172,1.00332,0,0.337881,0.0595102
5524,proton,3.06172,0.153934,0.963375,0,0.27722600000000003,0.0533303
5525,kaon,1.3214299999999999,0.35880100000000004,0.9285979999999999,0,0.032639,0.0420691
5526,kaon,2.24949,0.22757800000000003,0.9847530000000001,0,0.0540169,0.20535599999999998
5527,pion,2.5354400000000004,0.21011999999999997,1.00279,0,0.0488899,0.245548
5528,pion,3.00725,0.283467,1.01556,36,0.140764,0.0378576
5529,proton,2.0557,0.14113299999999998,0.916451,0,0.08006410000000001,0.178759
5530,pion,1.63058,0.456064,1.01506,0,0.0271916,0.062073699999999996
